DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
85;090;85090;Sèvremont;85;090;85090;La Flocellière;2592;46;2638
85;080;85080;Doix lès Fontaines;85;091;85091;Fontaines;768;16;784
85;146;85146;Montaigu-Vendée;85;107;85107;La Guyonnière;2773;86;2859
85;020;85020;Benet;85;122;85122;Lesson;625;14;639
85;146;85146;Montaigu-Vendée;85;146;85146;Montaigu;5327;164;5491
85;197;85197;Montréverd;85;150;85150;Mormaison;1193;11;1204
85;152;85152;Les Achards;85;152;85152;La Mothe-Achard;3263;87;3350
85;154;85154;Mouilleron-Saint-Germain;85;154;85154;Mouilleron-en-Pareds;1348;78;1426
85;162;85162;Rives-d'Autise;85;162;85162;Nieul-sur-l'Autise;1270;42;1312
85;084;85084;Essarts en Bocage;85;165;85165;L'Oie;1259;29;1288
85;162;85162;Rives-d'Autise;85;168;85168;Oulmes;798;20;818
85;177;85177;Les Velluire-sur-Vendée;85;177;85177;Le Poiré-sur-Velluire;665;11;676
85;090;85090;Sèvremont;85;180;85180;La Pommeraie-sur-Sèvre;984;26;1010
85;197;85197;Montréverd;85;197;85197;Saint-André-Treize-Voies;1468;28;1496
85;020;85020;Benet;85;203;85203;Sainte-Christine;359;5;364
85;084;85084;Essarts en Bocage;85;212;85212;Sainte-Florence;1333;21;1354
85;213;85213;Rives de l'Yon;85;213;85213;Saint-Florent-des-Bois;2877;147;3024
85;146;85146;Montaigu-Vendée;85;217;85217;Saint-Georges-de-Montaigu;4299;133;4432
85;154;85154;Mouilleron-Saint-Germain;85;219;85219;Saint-Germain-l'Aiguiller;422;11;433
85;146;85146;Montaigu-Vendée;85;224;85224;Saint-Hilaire-de-Loulay;4738;146;4884
85;040;85040;La Caillère-Saint-Hilaire;85;230;85230;Saint-Hilaire-du-Bois;301;5;306
85;090;85090;Sèvremont;85;257;85257;Saint-Michel-Mont-Mercure;2042;174;2216
85;051;85051;Chantonnay;85;263;85263;Saint-Philbert-du-Pont-Charrault;1042;10;1052
85;277;85277;Saint-Vincent-sur-Graon;85;270;85270;Saint-Sornin;105;3;108
85;197;85197;Montréverd;85;272;85272;Saint-Sulpice-le-Verdon;1133;21;1154
85;034;85034;Bournezeau;85;275;85275;Saint-Vincent-Puymaufrais;557;6;563
85;019;85019;Bellevigny;85;279;85279;Saligny;2130;32;2162
85;289;85289;Terval;85;289;85289;La Tardière;1339;26;1365
85;177;85177;Les Velluire-sur-Vendée;85;299;85299;Velluire;707;19;726
85;302;85302;Chanverrie;85;302;85302;La Verrie;3935;99;4034
85;001;85001;L'Aiguillon-la-Presqu'île;85;307;85307;La Faute-sur-Mer;722;11;733
86;019;86019;Beaumont Saint-Cyr;86;019;86019;Beaumont;1833;30;1863
86;123;86123;Boivre-la-Vallée;86;021;86021;Benassay;800;11;811
86;281;86281;Saint-Martin-la-Pallu;86;030;86030;Blaslay;535;5;540
86;082;86082;Valence-en-Poitou;86;043;86043;Ceaux-en-Couhé;533;11;544
86;123;86123;Boivre-la-Vallée;86;056;86056;La Chapelle-Montreuil;711;19;730
86;281;86281;Saint-Martin-la-Pallu;86;060;86060;Charrais;1102;27;1129
86;082;86082;Valence-en-Poitou;86;067;86067;Châtillon;223;6;229
86;281;86281;Saint-Martin-la-Pallu;86;071;86071;Cheneché;383;3;386
86;082;86082;Valence-en-Poitou;86;082;86082;Couhé;1782;43;1825
86;225;86225;Saint-Jean-de-Sauves;86;101;86101;Frontenay-sur-Dive;187;5;192
86;115;86115;Jaunay-Marigny;86;115;86115;Jaunay-Clan;6366;235;6601
86;123;86123;Boivre-la-Vallée;86;123;86123;Lavausseau;789;9;798
86;115;86115;Jaunay-Marigny;86;146;86146;Marigny-Brizay;1321;20;1341
86;161;86161;Moncontour;86;155;86155;Messais;86;3;89
86;123;86123;Boivre-la-Vallée;86;166;86166;Montreuil-Bonnin;758;16;774
86;108;86108;La Grimaudière;86;179;86179;Notre-Dame-d'Or;95;1;96
86;161;86161;Moncontour;86;185;86185;Ouzilly-Vignolles;180;3;183
86;082;86082;Valence-en-Poitou;86;188;86188;Payré;1037;53;1090
86;070;86070;Chauvigny;86;199;86199;Pouzioux;245;3;248
86;137;86137;Loudun;86;212;86212;Rossay;251;8;259
86;161;86161;Moncontour;86;216;86216;Saint-Chartres;117;1;118
86;019;86019;Beaumont Saint-Cyr;86;219;86219;Saint-Cyr;1114;16;1130
86;245;86245;Senillé-Saint-Sauveur;86;245;86245;Saint-Sauveur;985;21;1006
86;245;86245;Senillé-Saint-Sauveur;86;259;86259;Senillé;750;20;770
86;066;86066;Châtellerault;86;267;86267;Targé;924;21;945
86;281;86281;Saint-Martin-la-Pallu;86;277;86277;Varennes;353;5;358
86;082;86082;Valence-en-Poitou;86;278;86278;Vaux;793;15;808
86;281;86281;Saint-Martin-la-Pallu;86;281;86281;Vendeuvre-du-Poitou;3247;45;3292
86;108;86108;La Grimaudière;86;283;86283;Verger-sur-Dive;99;0;99
87;097;87097;Val d'Issoire;87;026;87026;Bussière-Boffy;276;3;279
87;028;87028;Val-d'Oire-et-Gartempe;87;028;87028;Bussière-Poitevine;855;5;860
87;028;87028;Val-d'Oire-et-Gartempe;87;055;87055;Darnac;346;4;350
87;097;87097;Val d'Issoire;87;097;87097;Mézières-sur-Issoire;724;10;734
87;092;87092;Marval;87;098;87098;Milhaguet;100;3;103
87;128;87128;Saint-Pardoux-le-Lac;87;128;87128;Roussac;443;11;454
87;028;87028;Val-d'Oire-et-Gartempe;87;136;87136;Saint-Barbant;330;7;337
87;027;87027;Bussière-Galant;87;171;87171;Saint-Nicolas-Courbefy;146;3;149
87;128;87128;Saint-Pardoux-le-Lac;87;173;87173;Saint-Pardoux;659;8;667
87;180;87180;Saint-Sornin-Leulac;87;175;87175;Saint-Priest-le-Betoux;58;0;58
87;128;87128;Saint-Pardoux-le-Lac;87;184;87184;Saint-Symphorien-sur-Couze;245;3;248
87;028;87028;Val-d'Oire-et-Gartempe;87;196;87196;Thiat;160;3;163
88;029;88029;La Vôge-les-Bains;88;029;88029;Bains-les-Bains;1120;122;1242
88;322;88322;La Neuveville-devant-Lépanges;88;067;88067;Le Boulay;224;6;230
88;361;88361;Provenchères-et-Colroy;88;112;88112;Colroy-la-Grande;503;97;600
88;465;88465;Thaon-les-Vosges;88;204;88204;Girmont;966;17;983
88;029;88029;La Vôge-les-Bains;88;234;88234;Harsault;321;5;326
88;029;88029;La Vôge-les-Bains;88;235;88235;Hautmougey;131;3;134
88;465;88465;Thaon-les-Vosges;88;337;88337;Oncourt;187;7;194
88;361;88361;Provenchères-et-Colroy;88;361;88361;Provenchères-sur-Fave;813;19;832
88;322;88322;La Neuveville-devant-Lépanges;88;420;88420;Saint-Jean-du-Marché;92;1;93
88;465;88465;Thaon-les-Vosges;88;465;88465;Thaon-les-Vosges;7360;193;7553
89;130;89130;Deux Rivières;89;001;89001;Accolay;449;6;455
89;003;89003;Montholon;89;003;89003;Aillant-sur-Tholon;1650;47;1697
89;055;89055;Brienon-sur-Armançon;89;047;89047;Bligny-en-Othe;89;5;94
89;439;89439;Vergigny;89;052;89052;Bouilly;198;3;201
89;086;89086;Charny Orée de Puisaye;89;070;89070;Chambeugle;59;1;60
89;003;89003;Montholon;89;078;89078;Champvallon;357;15;372
89;086;89086;Charny Orée de Puisaye;89;086;89086;Charny;1480;13;1493
89;283;89283;Ouanne;89;090;89090;Chastenay;105;4;109
89;086;89086;Charny Orée de Puisaye;89;097;89097;Chêne-Arnoult;111;2;113
89;086;89086;Charny Orée de Puisaye;89;103;89103;Chevillon;328;3;331
89;411;89411;Les Vallées de la Vanne;89;107;89107;Chigy;334;5;339
89;197;89197;Guillon-Terre-Plaine;89;109;89109;Cisery;54;0;54
89;407;89407;Tanlay;89;114;89114;Commissey;184;9;193
89;130;89130;Deux Rivières;89;130;89130;Cravant;817;25;842
89;086;89086;Charny Orée de Puisaye;89;138;89138;Dicy;329;4;333
89;014;89014;Arces-Dilo;89;140;89140;Dilo;64;1;65
89;233;89233;Lucy-sur-Cure;89;157;89157;Essert;72;3;75
89;414;89414;Thorigny-sur-Oreuse;89;166;89166;Fleurigny;358;11;369
89;405;89405;Les Hauts de Forterre;89;174;89174;Fontenailles;66;0;66
89;086;89086;Charny Orée de Puisaye;89;178;89178;Fontenouilles;220;3;223
89;086;89086;Charny Orée de Puisaye;89;192;89192;Grandchamp;319;5;324
89;196;89196;Valravillon;89;196;89196;Guerchy;751;21;772
89;197;89197;Guillon-Terre-Plaine;89;197;89197;Guillon;428;10;438
89;196;89196;Valravillon;89;213;89213;Laduz;292;12;304
89;073;89073;Champignelles;89;231;89231;Louesme;57;1;58
89;086;89086;Charny Orée de Puisaye;89;241;89241;Malicorne;166;5;171
89;086;89086;Charny Orée de Puisaye;89;243;89243;Marchais-Beton;112;1;113
89;405;89405;Les Hauts de Forterre;89;260;89260;Molesmes;172;4;176
89;196;89196;Valravillon;89;275;89275;Neuilly;441;13;454
89;420;89420;Treigny-Perreuse-Sainte-Colombe;89;293;89293;Perreuse;65;1;66
89;086;89086;Charny Orée de Puisaye;89;294;89294;Perreux;314;5;319
89;086;89086;Charny Orée de Puisaye;89;317;89317;Prunoy;282;9;291
89;439;89439;Vergigny;89;322;89322;Rebourseaux;293;5;298
89;441;89441;Vermenton;89;330;89330;Sacy;166;1;167
89;334;89334;Le Val d'Ocre;89;334;89334;Saint-Aubin-Château-Neuf;504;6;510
89;420;89420;Treigny-Perreuse-Sainte-Colombe;89;340;89340;Sainte-Colombe-sur-Loing;225;2;227
89;086;89086;Charny Orée de Puisaye;89;343;89343;Saint-Denis-sur-Ouanne;138;0;138
89;334;89334;Le Val d'Ocre;89;356;89356;Saint-Martin-sur-Ocre;52;1;53
89;414;89414;Thorigny-sur-Oreuse;89;357;89357;Saint-Martin-sur-Oreuse;385;9;394
89;086;89086;Charny Orée de Puisaye;89;358;89358;Saint-Martin-sur-Ouanne;361;5;366
89;407;89407;Tanlay;89;372;89372;Saint-Vinnemer;224;4;228
89;197;89197;Guillon-Terre-Plaine;89;381;89381;Sceaux;114;2;116
89;344;89344;Saint-Fargeau;89;389;89389;Septfonds;136;0;136
89;263;89263;Monéteau;89;401;89401;Sougères-sur-Sinotte;462;12;474
89;405;89405;Les Hauts de Forterre;89;405;89405;Taingy;261;4;265
89;411;89411;Les Vallées de la Vanne;89;411;89411;Theil-sur-Vanne;441;8;449
89;420;89420;Treigny-Perreuse-Sainte-Colombe;89;420;89420;Treigny;752;19;771
89;197;89197;Guillon-Terre-Plaine;89;421;89421;Trévilly;57;1;58
89;411;89411;Les Vallées de la Vanne;89;429;89429;Vareilles;228;5;233
89;024;89024;Auxerre;89;435;89435;Vaux;472;15;487
89;197;89197;Guillon-Terre-Plaine;89;448;89448;Vignes;71;2;73
89;086;89086;Charny Orée de Puisaye;89;454;89454;Villefranche;588;14;602
89;196;89196;Valravillon;89;457;89457;Villemer;271;7;278
89;003;89003;Montholon;89;473;89473;Villiers-sur-Tholon;461;13;474
89;472;89472;Villiers-Saint-Benoît;89;476;89476;La Villotte;82;0;82
89;003;89003;Montholon;89;484;89484;Volgré;304;11;315
91;390;91390;Le Mérévillois;91;222;91222;Estouches;252;3;255
91;390;91390;Le Mérévillois;91;390;91390;Méréville;3112;41;3153
